CTFP,CensusTract_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
39035177103,4051,58.0,46.0,82.0,41.0,62.0,75.0,50.0,36.0,0.2020102,0.095226318,0.21135029,0.076221734,0.31096774,0.062854201,0.48428646,0.019577537
39035177104,3327,57.0,81.0,82.0,61.0,37.0,28.0,1.0,27.0,0.17342459,0.20828295,0.2128655,0.11823104,0.28314996,0.031134173,0.19273536,0.0
39035177201,3963,48.0,56.0,79.0,36.0,44.0,36.0,57.0,32.0,-0.087198213,0.11903553,0.20036934,0.066215739,0.29726028,0.039037086,0.2264151,0.024723487
39035177202,3051,65.0,72.0,90.0,53.0,18.0,49.0,63.0,78.0,0.40960723,0.1687395,0.26143792,0.099901088,0.48134091,0.015248796,0.29614767,0.030497592
39035177302,2547,33.0,29.0,40.0,57.0,57.0,29.0,33.0,24.0,-0.52110612,0.063996859,0.096477792,0.10827375,0.27353176,0.055755395,0.19694245,0.0098920865
39035177303,4385,31.0,24.0,64.0,49.0,44.0,36.0,21.0,17.0,-0.60156065,0.055188142,0.1484375,0.091450699,0.24925484,0.03869969,0.22961816,0.0046439627
39035177304,3761,71.0,55.0,87.0,46.0,66.0,86.0,70.0,62.0,0.59543085,0.11736669,0.24296676,0.085446745,0.39602363,0.069841273,0.61968255,0.03809524
39035177403,3019,36.0,38.0,71.0,47.0,50.0,38.0,1.0,10.0,-0.44124925,0.080490232,0.16965517,0.086543031,0.21985815,0.046079222,0.2392886,0.0
39035177404,2684,53.0,60.0,74.0,63.0,51.0,20.0,65.0,21.0,0.05156935,0.13002981,0.17902099,0.12265135,0.26513571,0.047315743,0.15468608,0.031847134
39035177405,4624,27.0,25.0,52.0,19.0,67.0,41.0,28.0,21.0,-0.70149213,0.058174741,0.11953125,0.039344262,0.26273459,0.072679043,0.25198939,0.0074270559
39035177406,3890,36.0,40.0,35.0,56.0,41.0,24.0,43.0,51.0,-0.42043552,0.082578309,0.087215066,0.10526316,0.35524476,0.035029743,0.17448777,0.015201586
39035177501,4008,38.0,38.0,46.0,54.0,45.0,41.0,22.0,29.0,-0.37799808,0.080089822,0.10785241,0.10138844,0.28917313,0.039865244,0.25322852,0.0050533409
39035177503,3306,32.0,25.0,32.0,58.0,81.0,25.0,23.0,20.0,-0.56964707,0.05812538,0.082579188,0.11070999,0.26039666,0.11573748,0.1778405,0.0056457305
39035177504,3941,24.0,18.0,61.0,60.0,53.0,15.0,1.0,20.0,-0.7899102,0.045269582,0.14164306,0.11523777,0.25914478,0.050061803,0.13226205,0.0
39035177505,4415,10.0,10.0,14.0,36.0,52.0,13.0,1.0,11.0,-1.2980356,0.03216308,0.049218751,0.066356592,0.22475708,0.047804337,0.12229016,0.0
39035177604,2083,28.0,38.0,60.0,61.0,10.0,10.0,1.0,41.0,-0.69254333,0.080172829,0.13934426,0.11856677,0.32472324,0.0082644625,0.1038961,0.0
39035177605,2549,19.0,31.0,22.0,28.0,55.0,2.0,34.0,41.0,-0.96706134,0.068262063,0.064634144,0.054177213,0.32440704,0.052919708,0.04288321,0.010036496
39035177606,3962,38.0,47.0,39.0,36.0,52.0,45.0,23.0,23.0,-0.37501413,0.098930478,0.094634145,0.066300243,0.27041358,0.048237476,0.27272728,0.0055658626
39035177607,4026,53.0,43.0,36.0,58.0,52.0,73.0,57.0,28.0,0.061023027,0.090440609,0.089285716,0.10913287,0.28488091,0.048318043,0.46911314,0.024464833
39035177608,5275,41.0,30.0,76.0,25.0,62.0,70.0,22.0,31.0,-0.28387651,0.06608098,0.18486172,0.05011332,0.29481792,0.062809914,0.43925619,0.0049586776
39035177609,1833,9.0,9.0,1.0,37.0,74.0,5.0,1.0,4.0,-1.3438714,0.030159669,0.0,0.068807341,0.18014705,0.088235296,0.065217391,0.0
39035178101,2828,62.0,75.0,65.0,49.0,34.0,53.0,67.0,22.0,0.3067781,0.18033946,0.15155616,0.090534978,0.2671378,0.028368793,0.32230103,0.03388495
39035178102,4455,56.0,51.0,56.0,34.0,62.0,87.0,44.0,16.0,0.14702408,0.10684624,0.12989494,0.063241109,0.24689379,0.062984936,0.63578272,0.015518028
39035178201,3133,24.0,32.0,19.0,32.0,51.0,44.0,1.0,8.0,-0.78746766,0.069043033,0.059760958,0.060955521,0.20853592,0.047619049,0.26576576,0.0
39035178204,4690,74.0,53.0,84.0,57.0,89.0,87.0,64.0,49.0,0.6959247,0.11229135,0.22360845,0.10757212,0.34931204,0.16531895,0.62668467,0.031446543
39035178205,2052,19.0,33.0,10.0,37.0,44.0,11.0,18.0,21.0,-0.98270059,0.071618035,0.040540539,0.06793651,0.26433429,0.038709678,0.1083871,0.0025806453
39035178206,2887,23.0,18.0,23.0,49.0,60.0,30.0,1.0,38.0,-0.8341009,0.046414964,0.067105263,0.090338163,0.31513828,0.059210528,0.20230263,0.0
39035179101,3425,6.0,32.0,13.0,5.0,4.0,2.0,1.0,35.0,-1.479017,0.068976186,0.046059366,0.016820857,0.30566534,0.00081967213,0.029508196,0.0
39035179102,2844,1.0,3.0,1.0,2.0,9.0,1.0,1.0,55.0,-1.8699714,0.016839843,0.0,0.0056555271,0.37167382,0.0079365084,0.0,0.0
39035180102,4134,19.0,48.0,29.0,16.0,30.0,11.0,1.0,34.0,-0.95120144,0.099266507,0.078151263,0.03561474,0.30297399,0.025210084,0.11316527,0.0
39035180103,3405,20.0,40.0,10.0,38.0,54.0,4.0,1.0,28.0,-0.93360984,0.083159462,0.039529916,0.070863172,0.28563413,0.051575933,0.062320918,0.0
39035180104,2867,90.0,88.0,100.0,66.0,92.0,99.0,31.0,46.0,1.2860385,0.25708812,0.55363321,0.13066667,0.34050179,0.20226844,0.91682422,0.0088216765
39035181100,6607,8.0,12.0,15.0,2.0,31.0,29.0,23.0,25.0,-1.3892583,0.034712538,0.050605059,0.0088253831,0.27571189,0.025679195,0.1942687,0.0055824341
39035181201,5604,35.0,28.0,26.0,39.0,76.0,50.0,47.0,10.0,-0.47181091,0.06213557,0.072398193,0.071378909,0.22019742,0.093937129,0.30202097,0.017589821
39035181203,2927,19.0,27.0,63.0,1.0,50.0,37.0,1.0,13.0,-0.96654439,0.059993144,0.14687102,0.0048309178,0.23461013,0.046238244,0.23197491,0.0
39035181204,5060,21.0,15.0,40.0,6.0,75.0,62.0,1.0,8.0,-0.88594878,0.041451804,0.097666375,0.017361112,0.21155347,0.092898428,0.37613544,0.0
39035182103,2368,10.0,24.0,8.0,19.0,26.0,8.0,40.0,15.0,-1.2894558,0.056165539,0.035820894,0.040688574,0.24201681,0.022045854,0.090828925,0.013227513
39035182104,2705,10.0,24.0,11.0,23.0,7.0,7.0,25.0,42.0,-1.3167387,0.055083178,0.042635661,0.047047969,0.32880846,0.0062611806,0.086762078,0.0062611806
39035182105,3530,4.0,11.0,10.0,20.0,22.0,4.0,1.0,34.0,-1.5639417,0.033010814,0.041148324,0.041777439,0.30467835,0.018978102,0.056204379,0.0
39035182106,3035,21.0,44.0,10.0,31.0,45.0,7.0,22.0,23.0,-0.89661151,0.091927513,0.039955605,0.058446757,0.26955307,0.039274924,0.081570998,0.0052870093
39035183100,2857,33.0,28.0,53.0,3.0,41.0,82.0,1.0,66.0,-0.54058301,0.062653132,0.1232493,0.011786893,0.41318977,0.035101403,0.56786269,0.0
39035183200,2498,2.0,8.0,20.0,2.0,16.0,6.0,1.0,31.0,-1.7160484,0.028078619,0.061662197,0.009068924,0.29484901,0.013377926,0.07692308,0.0
39035183300,4176,1.0,4.0,8.0,3.0,20.0,5.0,1.0,30.0,-1.8009853,0.018491484,0.034108527,0.0096485186,0.29070929,0.017252397,0.073482431,0.0
39035183401,2037,33.0,61.0,74.0,14.0,1.0,34.0,1.0,54.0,-0.51368892,0.13244706,0.18016529,0.032305434,0.36626747,0.0,0.21779549,0.0
39035183402,1583,61.0,65.0,62.0,46.0,82.0,66.0,1.0,46.0,0.29763186,0.14339861,0.14406779,0.084572494,0.34055355,0.11715481,0.41143653,0.0
39035183501,3032,43.0,36.0,88.0,2.0,84.0,80.0,1.0,29.0,-0.23218989,0.076846965,0.24597365,0.0066518849,0.28856382,0.12727273,0.54141414,0.0
39035183502,3579,34.0,26.0,43.0,8.0,76.0,65.0,52.0,29.0,-0.49260944,0.059054017,0.1019368,0.021571022,0.28998849,0.096245736,0.40136519,0.021160409
39035183603,1369,78.0,82.0,99.0,62.0,79.0,72.0,1.0,58.0,0.84561938,0.21694668,0.40322581,0.1216545,0.38239756,0.10714286,0.45634919,0.0
39035183604,2111,64.0,71.0,92.0,44.0,45.0,68.0,1.0,57.0,0.36755979,0.16634981,0.28737864,0.080363914,0.37642586,0.039568346,0.4208633,0.0
39035183605,2398,44.0,35.0,36.0,16.0,90.0,81.0,35.0,33.0,-0.1995195,0.075149447,0.089430891,0.035979439,0.30035025,0.17029703,0.54752475,0.010891089
39035183606,1747,45.0,58.0,83.0,2.0,73.0,56.0,1.0,35.0,-0.18637027,0.12535776,0.21545668,0.0056338026,0.30607477,0.085755818,0.3386628,0.0
39035184103,3899,4.0,27.0,3.0,4.0,21.0,1.0,1.0,19.0,-1.5649205,0.060015388,0.01650165,0.013914317,0.25787815,0.0174581,0.018156424,0.0
39035184104,1836,15.0,3.0,24.0,23.0,74.0,32.0,1.0,54.0,-1.1159806,0.016666668,0.06779661,0.045751635,0.36591479,0.088797815,0.2090164,0.0
39035184105,4565,13.0,9.0,38.0,3.0,19.0,41.0,69.0,8.0,-1.1873766,0.029973358,0.093076922,0.010756193,0.2122571,0.015817223,0.25424722,0.036906853
39035184106,2383,49.0,65.0,58.0,27.0,62.0,40.0,53.0,12.0,-0.070968993,0.14345992,0.13402061,0.052190721,0.23190933,0.06365741,0.24768518,0.021990741
39035184108,7446,15.0,20.0,31.0,22.0,23.0,35.0,1.0,30.0,-1.1092973,0.048345711,0.081593007,0.044705883,0.29190016,0.01912261,0.22422197,0.0
39035185101,2624,60.0,77.0,83.0,48.0,60.0,39.0,1.0,54.0,0.26531681,0.19148937,0.21554253,0.088516749,0.36523008,0.060057197,0.24308866,0.0
39035185102,2393,40.0,54.0,49.0,24.0,60.0,45.0,1.0,39.0,-0.33358133,0.1153364,0.11467116,0.047619049,0.31849056,0.060283687,0.27127659,0.0
39035185103,2315,43.0,56.0,56.0,18.0,25.0,52.0,67.0,27.0,-0.24442668,0.11901625,0.12830189,0.038303692,0.28122544,0.020585049,0.31527627,0.034669556
39035185104,3956,15.0,21.0,19.0,35.0,26.0,20.0,30.0,14.0,-1.100719,0.0505937,0.058978874,0.065896742,0.23875599,0.02171216,0.15632755,0.0080645159
39035185201,1629,55.0,63.0,57.0,7.0,92.0,68.0,39.0,38.0,0.10572377,0.13750768,0.13031915,0.020253165,0.31568432,0.19416244,0.42385787,0.012690355
39035185202,4555,75.0,87.0,89.0,30.0,81.0,59.0,62.0,64.0,0.7257092,0.2467618,0.25588953,0.05807275,0.40524781,0.11581509,0.35717762,0.028710462
39035185203,4100,58.0,69.0,56.0,40.0,62.0,34.0,59.0,81.0,0.19334477,0.15717207,0.1292517,0.073596671,0.50257373,0.063324541,0.2176781,0.026385223
39035186103,4496,4.0,16.0,10.0,17.0,5.0,8.0,1.0,24.0,-1.5803038,0.042927045,0.0391021,0.037350453,0.27186406,0.0042350451,0.089994706,0.0
39035186104,2778,21.0,35.0,20.0,20.0,55.0,15.0,38.0,30.0,-0.89285797,0.074514039,0.061842106,0.042260692,0.29011133,0.052044611,0.13011153,0.012081784
39035186105,3631,7.0,14.0,20.0,24.0,26.0,3.0,24.0,12.0,-1.4283391,0.038281467,0.06057597,0.047843423,0.23122066,0.021992238,0.045278136,0.0058214748
39035186106,4786,70.0,72.0,31.0,26.0,88.0,92.0,82.0,44.0,0.58002084,0.16900194,0.081222706,0.050856676,0.33280942,0.1524761,0.71589923,0.059079062
39035186107,6288,1.0,3.0,7.0,17.0,15.0,1.0,1.0,2.0,-1.8246022,0.014949109,0.030985916,0.03773585,0.16202091,0.013087935,0.025766872,0.0
39035186201,5888,19.0,11.0,15.0,13.0,69.0,45.0,60.0,12.0,-0.95880848,0.03408495,0.051784463,0.031158715,0.229577,0.077061743,0.2757999,0.027039208
39035186202,4311,2.0,9.0,2.0,10.0,21.0,4.0,1.0,26.0,-1.7185199,0.029275093,0.012393493,0.026015228,0.28003696,0.018054746,0.059988353,0.0
39035186203,3563,1.0,2.0,13.0,9.0,1.0,2.0,1.0,14.0,-1.8974218,0.0098231826,0.047441859,0.024474187,0.23926702,0.0,0.031321619,0.0
39035186205,4923,4.0,9.0,33.0,6.0,9.0,17.0,1.0,15.0,-1.5983634,0.030469226,0.08421053,0.017381553,0.24402277,0.0076374747,0.1395112,0.0
39035186206,4055,11.0,8.0,25.0,22.0,66.0,16.0,1.0,29.0,-1.2683612,0.026920227,0.070990361,0.043939948,0.28790054,0.070771411,0.13729653,0.0
39035187103,2610,33.0,19.0,54.0,41.0,61.0,61.0,26.0,3.0,-0.51559412,0.046743296,0.12369598,0.074527256,0.16997519,0.061797753,0.36985019,0.006554307
39035187104,3040,21.0,36.0,24.0,6.0,38.0,44.0,1.0,35.0,-0.90692586,0.07631579,0.068387099,0.018687328,0.30711395,0.032110091,0.26834863,0.0
39035187105,3054,64.0,82.0,23.0,20.0,79.0,71.0,31.0,84.0,0.3691377,0.21461898,0.067307696,0.041981529,0.52978724,0.10691824,0.45157233,0.0088050319
39035187106,4321,43.0,60.0,6.0,19.0,33.0,66.0,69.0,32.0,-0.21823065,0.13099973,0.029377203,0.039719626,0.29763034,0.028089888,0.4093098,0.036918137
39035188103,3292,67.0,87.0,88.0,35.0,87.0,41.0,1.0,65.0,0.46478796,0.25107428,0.25031134,0.064837903,0.40791476,0.14923076,0.25230768,0.0
39035188104,1850,70.0,60.0,97.0,60.0,83.0,81.0,1.0,36.0,0.57539457,0.13081081,0.34502923,0.1147541,0.3096903,0.12255965,0.54555315,0.0
39035188105,3221,92.0,91.0,99.0,52.0,90.0,92.0,80.0,79.0,1.3671412,0.28314188,0.42706132,0.097641513,0.4893617,0.17378049,0.72317076,0.054878049
39035188106,2309,64.0,58.0,98.0,29.0,76.0,88.0,1.0,44.0,0.36233777,0.12429623,0.38366717,0.055045873,0.33453238,0.094165817,0.64380759,0.0
39035188107,2531,78.0,87.0,99.0,35.0,67.0,97.0,1.0,49.0,0.83556098,0.24812327,0.43491578,0.065099455,0.3503097,0.073251031,0.84362137,0.0
39035189105,3838,9.0,10.0,28.0,20.0,25.0,20.0,22.0,22.0,-1.3331538,0.031878754,0.075160407,0.041023843,0.26848873,0.020807061,0.15636823,0.0050441362
39035189107,4863,13.0,41.0,41.0,7.0,9.0,9.0,1.0,24.0,-1.1867011,0.086232342,0.099230766,0.019703027,0.27434781,0.0078934385,0.098667979,0.0
39035189108,4932,14.0,9.0,27.0,12.0,79.0,31.0,1.0,32.0,-1.1458046,0.029380681,0.073652238,0.028501628,0.29771689,0.10496958,0.20486815,0.0
39035189109,3635,21.0,17.0,37.0,18.0,68.0,30.0,40.0,36.0,-0.88647568,0.043830261,0.091647334,0.038403615,0.30962098,0.074097939,0.20231959,0.013530928
39035189110,4452,31.0,23.0,75.0,25.0,13.0,83.0,1.0,1.0,-0.60052001,0.054785021,0.18406072,0.049462367,0.12710989,0.011086474,0.57871395,0.0
39035189111,6988,26.0,16.0,14.0,14.0,76.0,69.0,28.0,26.0,-0.73467517,0.042933017,0.048795182,0.031818181,0.27806047,0.093739867,0.4304249,0.0074602659
39035189112,3567,2.0,11.0,1.0,13.0,20.0,1.0,1.0,32.0,-1.6881986,0.032800674,0.0,0.03140559,0.29799107,0.017241379,0.026986506,0.0
39035190502,2123,40.0,59.0,1.0,32.0,86.0,34.0,1.0,58.0,-0.33422703,0.1283817,0.0,0.059716601,0.38245034,0.14093429,0.21773554,0.0
39035190503,1638,2.0,5.0,9.0,23.0,10.0,1.0,1.0,26.0,-1.7127874,0.021978023,0.037037037,0.046712805,0.27863047,0.0084459456,0.011824325,0.0
39035190504,10684,10.0,6.0,11.0,6.0,56.0,46.0,1.0,12.0,-1.3099816,0.02368027,0.043187145,0.017511651,0.22942206,0.054067712,0.27716017,0.0
39035192300,1615,11.0,22.0,41.0,28.0,19.0,8.0,1.0,12.0,-1.2684419,0.051584836,0.098434001,0.054878049,0.23107049,0.015948962,0.090909094,0.0
39035192800,1379,21.0,47.0,9.0,1.0,34.0,35.0,1.0,54.0,-0.90554774,0.097171865,0.037837837,0.0040453076,0.36567163,0.028571429,0.22467533,0.0
39035192900,2024,4.0,10.0,33.0,10.0,11.0,5.0,23.0,23.0,-1.5599817,0.03171457,0.084337346,0.026111504,0.2704837,0.0093209054,0.06924101,0.0053262315
39035193800,1106,76.0,80.0,36.0,55.0,85.0,95.0,1.0,77.0,0.77060348,0.20531915,0.089622639,0.10294118,0.47302905,0.13162705,0.78427786,0.0
39035193900,873,96.0,96.0,85.0,87.0,93.0,85.0,65.0,99.0,1.6006119,0.35157546,0.23,0.23266564,1.0775402,0.21276596,0.60638297,0.031914894
39035194100,2246,11.0,15.0,4.0,36.0,57.0,5.0,1.0,29.0,-1.2754545,0.039865512,0.020408163,0.067602701,0.28740877,0.055201698,0.065817408,0.0
39035194300,3372,15.0,14.0,17.0,10.0,37.0,45.0,54.0,6.0,-1.0944319,0.039442468,0.055208333,0.025559105,0.19921215,0.031229235,0.27242523,0.022591362
39035194500,2189,10.0,28.0,2.0,9.0,34.0,4.0,1.0,87.0,-1.2927084,0.061671995,0.008510638,0.023607748,0.56226414,0.028604118,0.057208236,0.0
39035194800,698,54.0,55.0,87.0,7.0,77.0,81.0,24.0,27.0,0.092175864,0.11747851,0.23863636,0.02,0.28325123,0.098214284,0.54761904,0.0059523811
39035194900,3276,12.0,17.0,42.0,4.0,46.0,18.0,1.0,60.0,-1.2190275,0.044871796,0.099717781,0.014304291,0.38953888,0.041309431,0.14731099,0.0
39035195600,4755,48.0,50.0,41.0,48.0,54.0,65.0,1.0,39.0,-0.099851616,0.10536277,0.098623857,0.088404134,0.31897557,0.050438598,0.3982456,0.0
39035195700,4756,57.0,77.0,31.0,41.0,74.0,39.0,26.0,60.0,0.15366863,0.19112399,0.081595652,0.075683452,0.38750547,0.088799194,0.2457114,0.0065590311
39035195800,3720,3.0,6.0,29.0,4.0,20.0,2.0,24.0,39.0,-1.6227282,0.024193548,0.077798858,0.012485369,0.31947744,0.017241379,0.029454023,0.0057471264
39035195900,4108,16.0,3.0,66.0,13.0,62.0,39.0,1.0,27.0,-1.0814557,0.017041245,0.15405406,0.031292517,0.28283897,0.062879205,0.24544953,0.0
39035196000,1604,18.0,20.0,2.0,11.0,69.0,33.0,1.0,83.0,-1.0196389,0.049251869,0.011627907,0.026646929,0.52686566,0.075983718,0.21438263,0.0
39035196100,2395,76.0,76.0,69.0,68.0,82.0,72.0,27.0,49.0,0.76556259,0.18371607,0.16242038,0.13621077,0.34876296,0.11634103,0.46269983,0.0071047959
39035196200,3806,96.0,98.0,100.0,68.0,97.0,98.0,47.0,85.0,1.5759981,0.42301628,0.46977204,0.13828239,0.54194325,0.34378564,0.88255417,0.017673889
39035196300,3911,2.0,4.0,10.0,3.0,27.0,5.0,1.0,62.0,-1.6949757,0.01927525,0.040420372,0.010798429,0.39584535,0.022318661,0.071295723,0.0
39035196400,3072,96.0,98.0,97.0,95.0,96.0,84.0,1.0,98.0,1.5483266,0.41959634,0.35958394,0.31808731,0.86956519,0.33536586,0.59375,0.0
39035196500,1512,90.0,93.0,83.0,90.0,93.0,77.0,1.0,91.0,1.3081232,0.30357143,0.21726191,0.25809821,0.61931819,0.22022839,0.50570965,0.0
39035980100,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39035980500,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39035981100,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39035990000,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39037500100,3937,12.0,3.0,11.0,41.0,31.0,19.0,63.0,7.0,-1.2269104,0.017276423,0.041705284,0.074969277,0.2039801,0.026259759,0.15117104,0.030518098
39037510100,3869,71.0,86.0,66.0,63.0,55.0,55.0,19.0,64.0,0.61209637,0.24340022,0.15440415,0.12255286,0.40454546,0.051981807,0.33333334,0.0038986355
39037520100,3944,50.0,57.0,29.0,64.0,47.0,35.0,80.0,8.0,-0.035790808,0.1227758,0.07692308,0.12576813,0.20930232,0.042521995,0.22507331,0.054985337
39037530100,4320,12.0,10.0,41.0,17.0,26.0,27.0,36.0,16.0,-1.218257,0.03167421,0.099115044,0.03760745,0.24521251,0.022113021,0.18611793,0.011056511
39037540100,3486,24.0,28.0,34.0,49.0,23.0,24.0,18.0,34.0,-0.81682247,0.062264696,0.086011343,0.090761751,0.30322582,0.019258203,0.17403708,0.0028530671
39037550100,3208,32.0,57.0,17.0,48.0,38.0,12.0,31.0,14.0,-0.55286455,0.12157107,0.054945055,0.088632748,0.23980816,0.032444123,0.11607786,0.008651766
39037555000,6439,47.0,48.0,58.0,50.0,71.0,48.0,1.0,33.0,-0.12429152,0.099918634,0.13438967,0.092154421,0.30055293,0.081027009,0.28942981,0.0
39037555101,3514,73.0,70.0,24.0,68.0,90.0,80.0,33.0,72.0,0.67684436,0.16161919,0.067500003,0.1392,0.44674376,0.16937053,0.54185593,0.0097339386
39037555102,3673,87.0,87.0,93.0,63.0,70.0,85.0,59.0,73.0,1.1647222,0.25238225,0.29621381,0.12280702,0.45060658,0.079780757,0.59561509,0.026187576
39037560100,6807,31.0,41.0,20.0,54.0,20.0,34.0,17.0,43.0,-0.57972354,0.085899517,0.060392551,0.10198061,0.3309432,0.017204301,0.21756272,0.0021505377
39037570101,2924,9.0,13.0,56.0,10.0,8.0,19.0,32.0,3.0,-1.3504515,0.037190083,0.12895928,0.024900399,0.17745952,0.0065116277,0.15069768,0.0093023255
39037570102,5392,25.0,30.0,28.0,38.0,29.0,37.0,35.0,8.0,-0.77753216,0.065148406,0.075248756,0.070469797,0.20784178,0.024460431,0.2321343,0.010551559
39039958100,4275,17.0,34.0,39.0,17.0,42.0,2.0,36.0,14.0,-1.0514545,0.073319279,0.095679015,0.036255769,0.23929699,0.036621381,0.041937388,0.011222682
39039958200,4812,18.0,28.0,44.0,35.0,17.0,4.0,46.0,23.0,-1.0092574,0.061538462,0.1044886,0.065616801,0.26881304,0.014440433,0.059566788,0.016847173
39039958300,4269,45.0,37.0,63.0,66.0,43.0,35.0,72.0,15.0,-0.17373727,0.077965297,0.14698794,0.13266367,0.24224977,0.038163386,0.2242099,0.0405486
39039958400,3948,22.0,18.0,41.0,55.0,25.0,20.0,40.0,18.0,-0.86857224,0.045754958,0.097777776,0.10356104,0.25204918,0.020676691,0.15601504,0.013157895
39039958500,4404,58.0,61.0,78.0,46.0,68.0,54.0,26.0,32.0,0.19856231,0.13404892,0.19346289,0.084228769,0.29820052,0.073927768,0.32787812,0.0067720092
39039958600,3647,73.0,78.0,94.0,56.0,76.0,75.0,1.0,21.0,0.65922719,0.19360222,0.30493706,0.1058296,0.26379028,0.094193548,0.49032259,0.0
39039958700,4663,45.0,50.0,43.0,44.0,77.0,44.0,21.0,26.0,-0.16614912,0.10355555,0.1022632,0.080583945,0.27857143,0.097988658,0.26611656,0.0046415678
39039958800,3401,81.0,82.0,79.0,81.0,69.0,75.0,1.0,78.0,0.93995172,0.21858408,0.19771428,0.19293079,0.48416564,0.07780157,0.48394004,0.0
39039958900,4741,12.0,23.0,10.0,23.0,34.0,18.0,1.0,44.0,-1.203647,0.053514548,0.040730339,0.04575707,0.33405545,0.028898854,0.14848033,0.0
39041010100,5798,53.0,37.0,36.0,46.0,73.0,68.0,54.0,79.0,0.039500445,0.077949435,0.089662448,0.084520124,0.48951256,0.087729357,0.42201835,0.022362385
39041010200,5903,54.0,70.0,86.0,30.0,42.0,53.0,1.0,56.0,0.091731206,0.16009158,0.2320917,0.057300828,0.37253612,0.037091263,0.31771597,0.0
39041010420,2823,36.0,40.0,35.0,40.0,53.0,59.0,1.0,5.0,-0.44016758,0.083955884,0.0873494,0.073135756,0.19460727,0.049815498,0.36070111,0.0
39041010421,2467,42.0,42.0,59.0,15.0,76.0,73.0,19.0,6.0,-0.25275218,0.087935425,0.13477537,0.033137359,0.20094937,0.09388458,0.47200689,0.0034453059
39041010422,6146,30.0,36.0,18.0,9.0,66.0,56.0,52.0,4.0,-0.61785918,0.075554833,0.057920445,0.024208086,0.18311499,0.07019186,0.33926064,0.021057557
39041010520,6540,33.0,27.0,50.0,43.0,46.0,47.0,46.0,5.0,-0.52005535,0.06127489,0.11690647,0.078180529,0.191157,0.041124634,0.28577423,0.016785564
39041010530,3762,90.0,84.0,92.0,83.0,86.0,85.0,33.0,84.0,1.2861681,0.22659832,0.2797282,0.20332119,0.53353113,0.14205739,0.59552133,0.0097970609
39041011101,3008,43.0,29.0,78.0,64.0,23.0,52.0,40.0,36.0,-0.22872978,0.063978672,0.19427148,0.12687652,0.31067961,0.019193858,0.3119002,0.013435701
39041011102,5992,7.0,14.0,4.0,28.0,11.0,4.0,18.0,65.0,-1.4138775,0.038103301,0.023067331,0.053657364,0.40874392,0.0099304868,0.062562063,0.0029791461
39041011200,3475,33.0,47.0,10.0,28.0,42.0,44.0,56.0,11.0,-0.52583325,0.097560972,0.039239001,0.053648915,0.22473684,0.036247335,0.26794598,0.024164889
39041011411,3502,1.0,10.0,27.0,1.0,4.0,1.0,1.0,16.0,-1.7913239,0.031981725,0.07287094,0.00081699347,0.24735606,0.0015637217,0.013291634,0.0
39041011412,5107,1.0,3.0,19.0,3.0,5.0,2.0,1.0,56.0,-1.7987098,0.016825462,0.059549745,0.0099806823,0.37442574,0.0044052862,0.038388923,0.0
39041011413,7557,2.0,2.0,21.0,11.0,8.0,11.0,25.0,7.0,-1.6967252,0.011953779,0.062753953,0.027462121,0.20483749,0.0067415731,0.1093633,0.0063670413
39041011421,7036,1.0,6.0,9.0,10.0,15.0,1.0,1.0,21.0,-1.7893995,0.023917995,0.038156591,0.024966858,0.26385224,0.012711864,0.0093220342,0.0
39041011423,6413,1.0,1.0,16.0,2.0,12.0,1.0,1.0,16.0,-1.9112867,0.002962732,0.052999999,0.0067614829,0.24413425,0.010813352,0.014574518,0.0
39041011430,2781,12.0,17.0,44.0,1.0,8.0,49.0,1.0,27.0,-1.2137551,0.044228695,0.10451613,0.0,0.28113878,0.0064987815,0.29813161,0.0
39041011520,3727,29.0,25.0,75.0,7.0,33.0,46.0,70.0,33.0,-0.65168738,0.057687148,0.18148488,0.019755038,0.30132625,0.027686223,0.28081739,0.037574161
39041011530,4272,12.0,19.0,25.0,2.0,17.0,37.0,51.0,8.0,-1.2075486,0.046582397,0.070460707,0.0089389822,0.20919444,0.014892032,0.23157111,0.020104244
39041011540,6548,1.0,8.0,16.0,6.0,10.0,2.0,1.0,9.0,-1.8051634,0.027642028,0.053541552,0.01729249,0.2148234,0.0082725063,0.043309003,0.0
39041011550,11723,3.0,5.0,21.0,9.0,33.0,2.0,17.0,13.0,-1.653779,0.021854192,0.063267231,0.023047911,0.23227628,0.027556969,0.030471649,0.0010598834
39041011560,9039,4.0,10.0,46.0,10.0,7.0,3.0,1.0,45.0,-1.5579377,0.031395607,0.10872954,0.024791824,0.33705652,0.0058975304,0.049023222,0.0
