ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
44048,2477,18.0,13.0,52.0,32.0,15.0,30.0,43.0,21.0,-1.0225626,0.048957001,0.12871288,0.068100356,0.23138511,0.023255814,0.25027686,0.018826135
44049,240,15.0,28.0,30.0,18.0,70.0,9.0,1.0,5.0,-1.1365122,0.075000003,0.094594598,0.046875,0.18881118,0.078651689,0.14606741,0.0
44050,6517,6.0,11.0,35.0,18.0,3.0,10.0,5.0,11.0,-1.5066874,0.045693114,0.10250569,0.047289506,0.20871502,0.0085215168,0.15551768,0.0021303792
44052,29077,92.0,95.0,97.0,81.0,86.0,77.0,34.0,87.0,1.3641709,0.29757497,0.29916498,0.18221341,0.38614473,0.12142857,0.46716028,0.014982578
44053,19424,61.0,59.0,70.0,61.0,78.0,52.0,10.0,49.0,0.2964938,0.13393936,0.16005637,0.12159617,0.28029427,0.095564812,0.335457,0.0053908355
44054,12647,25.0,21.0,62.0,44.0,27.0,15.0,13.0,33.0,-0.7834627,0.062604941,0.1459583,0.087095,0.25230655,0.033912156,0.18406537,0.0065372828
44055,18839,96.0,94.0,97.0,92.0,89.0,83.0,65.0,92.0,1.5996919,0.28712714,0.28848729,0.25082561,0.41768959,0.13908711,0.51245457,0.031775951
44056,11873,2.0,1.0,1.0,22.0,34.0,2.0,1.0,2.0,-1.7313272,0.01588643,0.016253209,0.053493198,0.16236602,0.039479394,0.070281997,0.0
44057,19486,36.0,41.0,64.0,48.0,30.0,24.0,17.0,42.0,-0.42736089,0.098232955,0.14915255,0.09503641,0.26880291,0.036746107,0.22487019,0.0081214216
44060,60134,12.0,16.0,19.0,32.0,30.0,13.0,11.0,16.0,-1.2411197,0.055041552,0.078541972,0.068866923,0.22284304,0.036511399,0.17260654,0.0058671953
44062,14407,55.0,40.0,13.0,100.0,99.0,30.0,93.0,45.0,0.13945462,0.09572088,0.066876754,0.47882369,0.27381954,0.45782506,0.25071374,0.10044122
44064,1655,5.0,20.0,13.0,21.0,9.0,2.0,1.0,20.0,-1.5560548,0.061027192,0.067085952,0.052587647,0.23024391,0.017621145,0.082232013,0.0
44065,4554,7.0,2.0,4.0,36.0,36.0,4.0,1.0,21.0,-1.4769533,0.022117963,0.039027981,0.074261852,0.23254973,0.041922864,0.10732253,0.0
44067,20459,8.0,7.0,12.0,19.0,22.0,10.0,31.0,22.0,-1.4278215,0.037579555,0.065040648,0.048844196,0.23379159,0.029710233,0.1522191,0.013938135
44070,31744,35.0,47.0,28.0,34.0,47.0,32.0,44.0,31.0,-0.45837745,0.10934021,0.091379106,0.071605906,0.24993668,0.051830899,0.25808424,0.019111689
44072,4422,5.0,13.0,1.0,5.0,22.0,13.0,50.0,1.0,-1.5469605,0.049874745,0.013953488,0.024570752,0.12065599,0.029898558,0.17298451,0.021890016
44074,11487,57.0,81.0,34.0,43.0,56.0,57.0,25.0,84.0,0.20060398,0.20120321,0.10068259,0.085645549,0.37191531,0.059849076,0.35753319,0.011709602
44076,5018,65.0,69.0,12.0,89.0,91.0,44.0,79.0,50.0,0.41912499,0.15958738,0.065180101,0.22643313,0.28224993,0.16151604,0.30437317,0.048396502
44077,56579,47.0,46.0,64.0,47.0,49.0,39.0,42.0,42.0,-0.12039593,0.10767785,0.14847571,0.092045598,0.26846743,0.053669911,0.28516343,0.018203828
44080,143,34.0,1.0,1.0,79.0,97.0,48.0,1.0,1.0,-0.50639862,0.0,0.0,0.17482518,0.062937066,0.33663365,0.31683168,0.0
44081,7137,15.0,24.0,33.0,38.0,15.0,3.0,17.0,18.0,-1.13117,0.068883277,0.099616855,0.077909075,0.22672637,0.023727516,0.094910063,0.0084194411
44082,2690,79.0,100.0,26.0,81.0,90.0,23.0,98.0,99.0,0.87897426,0.51412642,0.08752735,0.18222222,0.56541353,0.152207,0.22070014,0.16438356
44084,3454,48.0,80.0,37.0,46.0,30.0,9.0,38.0,93.0,-0.077139318,0.19587329,0.10507675,0.090000004,0.42191544,0.036681224,0.14497817,0.016593887
44085,3560,43.0,53.0,77.0,70.0,2.0,8.0,30.0,40.0,-0.23966679,0.11980649,0.17777778,0.14464426,0.26489228,0.0063341251,0.14410135,0.013460016
44086,2381,16.0,43.0,23.0,25.0,7.0,3.0,15.0,8.0,-1.104031,0.10241219,0.084444441,0.057464454,0.19840743,0.015021459,0.093347639,0.0075107296
44087,20845,19.0,24.0,45.0,15.0,39.0,36.0,11.0,3.0,-0.99120164,0.068352968,0.11806292,0.043478262,0.17687723,0.044311102,0.27267483,0.0054234941
44089,15672,18.0,19.0,6.0,48.0,27.0,23.0,28.0,61.0,-1.0138775,0.060717274,0.048394494,0.093607694,0.30355808,0.03359564,0.22215496,0.012560532
44090,12096,28.0,24.0,28.0,34.0,59.0,29.0,12.0,61.0,-0.69133669,0.068113267,0.091656514,0.071215257,0.30409199,0.064160198,0.24335921,0.0059256232
44092,16812,34.0,31.0,64.0,38.0,36.0,47.0,11.0,9.0,-0.48360139,0.079164647,0.14898153,0.076730877,0.20479402,0.042017881,0.31379309,0.0058748405
44093,1018,31.0,33.0,7.0,64.0,37.0,10.0,26.0,66.0,-0.59491616,0.083497055,0.053003535,0.12736444,0.31474105,0.04255319,0.15130024,0.011820331
44094,35805,27.0,25.0,47.0,24.0,48.0,58.0,15.0,13.0,-0.69819027,0.07038945,0.1208768,0.056138255,0.21408828,0.052310161,0.35975572,0.0074023809
44095,33234,35.0,35.0,48.0,40.0,48.0,35.0,16.0,17.0,-0.47128445,0.086173013,0.1217691,0.080311857,0.22474502,0.052323963,0.26788199,0.007723351
44099,2558,51.0,37.0,1.0,96.0,98.0,1.0,90.0,84.0,-0.00086591754,0.090304926,0.0,0.3197183,0.36881867,0.39807162,0.060606062,0.082644626
44101,628,,1.0,1.0,89.0,1.0,1.0,1.0,100.0,,0.0,0.0,0.22633745,1.0,0.0,0.0,0.0
44102,45906,98.0,98.0,98.0,89.0,95.0,95.0,49.0,88.0,1.6906708,0.35446775,0.30257699,0.231454,0.39250183,0.22986673,0.67941129,0.021509804
44103,15938,99.0,100.0,99.0,93.0,97.0,94.0,43.0,99.0,1.7438087,0.42012069,0.3556917,0.2704598,0.53404671,0.35735193,0.65783972,0.018815331
44104,19814,98.0,100.0,100.0,87.0,97.0,97.0,47.0,99.0,1.737873,0.5250833,0.56597877,0.21622752,0.51935893,0.3677175,0.72507519,0.020385429
44105,36749,94.0,99.0,99.0,82.0,94.0,85.0,20.0,96.0,1.4898541,0.35732064,0.35384431,0.19055267,0.45930579,0.20697479,0.53432292,0.0095935697
44106,25309,93.0,98.0,93.0,65.0,96.0,96.0,26.0,97.0,1.4069308,0.35020348,0.24478744,0.12963474,0.46546096,0.28214094,0.71382463,0.012103281
44107,50351,59.0,61.0,55.0,26.0,85.0,88.0,22.0,8.0,0.23683639,0.13938606,0.13413151,0.060185939,0.20034313,0.12097979,0.56902468,0.010451555
44108,21250,94.0,97.0,99.0,82.0,96.0,85.0,15.0,95.0,1.4591135,0.33418235,0.32403132,0.19048627,0.44688788,0.27200514,0.53349078,0.0076212967
44109,40056,94.0,93.0,97.0,85.0,92.0,84.0,39.0,82.0,1.4702637,0.27600712,0.30193752,0.20566347,0.3624109,0.17084321,0.52977604,0.016841253
44110,18355,97.0,99.0,99.0,86.0,96.0,92.0,27.0,95.0,1.6057123,0.38341227,0.35641226,0.20917848,0.44353408,0.28461966,0.62898391,0.012437535
44111,42378,87.0,84.0,91.0,80.0,87.0,74.0,33.0,69.0,1.1727585,0.21444383,0.23455183,0.1775685,0.32286933,0.12703492,0.44942179,0.014707534
44112,21666,95.0,98.0,99.0,75.0,97.0,92.0,33.0,97.0,1.5329282,0.34977663,0.33319688,0.15796188,0.47040841,0.31045049,0.63367045,0.014608234
44113,20310,93.0,93.0,96.0,79.0,94.0,97.0,15.0,80.0,1.4080114,0.27614993,0.27724358,0.1723063,0.35634339,0.22059426,0.72889346,0.00727459
44114,6896,90.0,100.0,21.0,77.0,98.0,100.0,57.0,83.0,1.3046174,0.40852678,0.080543935,0.16762123,0.36606061,0.38561749,0.93381971,0.026055237
44115,8515,99.0,100.0,100.0,83.0,99.0,100.0,71.0,98.0,1.8174603,0.6152246,0.64032149,0.19335414,0.4964588,0.4914836,0.907924,0.037521601
44116,20239,14.0,12.0,22.0,7.0,62.0,38.0,14.0,8.0,-1.1750677,0.048242316,0.081825331,0.028468082,0.19963354,0.067487359,0.28094086,0.0068146847
44117,9768,84.0,83.0,87.0,65.0,96.0,90.0,7.0,85.0,1.0775024,0.20779496,0.211005,0.13071896,0.37271541,0.28767669,0.5928728,0.0033844316
44118,38893,57.0,67.0,58.0,16.0,78.0,67.0,36.0,50.0,0.194655,0.15473074,0.13938719,0.044878203,0.2833766,0.095046341,0.40786195,0.015915629
44119,13405,83.0,86.0,94.0,51.0,85.0,80.0,32.0,75.0,1.0349225,0.22280984,0.25574714,0.099745944,0.33861834,0.11900225,0.49523646,0.014204053
44120,34902,85.0,84.0,91.0,56.0,93.0,87.0,21.0,82.0,1.0868286,0.21333869,0.23270972,0.10970686,0.36311555,0.20079523,0.55554175,0.01012674
44121,32729,64.0,72.0,85.0,34.0,80.0,55.0,31.0,59.0,0.40927568,0.16915984,0.20125331,0.071592264,0.29892653,0.10005064,0.34760904,0.013817551
44122,33115,35.0,30.0,51.0,13.0,79.0,54.0,22.0,42.0,-0.45109993,0.077564061,0.12706925,0.040490899,0.26925191,0.09854497,0.3447237,0.010288066
44123,17023,81.0,84.0,97.0,48.0,91.0,82.0,9.0,62.0,0.95736939,0.21188539,0.30074999,0.093506493,0.30665863,0.16134326,0.50713295,0.0049236207
44124,37341,26.0,21.0,36.0,17.0,64.0,51.0,28.0,14.0,-0.7259773,0.06286709,0.10352243,0.045904689,0.21775731,0.070449419,0.33182949,0.012724854
44125,27743,67.0,66.0,93.0,55.0,74.0,55.0,14.0,45.0,0.49794215,0.15104014,0.24731341,0.10707606,0.27296558,0.085734181,0.34972581,0.0067891027
44126,16262,24.0,32.0,34.0,16.0,59.0,39.0,11.0,7.0,-0.79219162,0.080935583,0.10081872,0.044219729,0.19463088,0.064093538,0.28327933,0.0056345966
44127,4226,99.0,100.0,98.0,94.0,97.0,91.0,62.0,99.0,1.7872897,0.46550488,0.31524009,0.27884281,0.53204226,0.35726118,0.60408616,0.029265599
44128,28876,85.0,86.0,98.0,64.0,85.0,79.0,18.0,82.0,1.1093304,0.22248712,0.30394807,0.12745245,0.36193368,0.11986008,0.47850758,0.008628061
44129,28592,45.0,43.0,68.0,41.0,54.0,44.0,25.0,16.0,-0.16839133,0.10209107,0.15591177,0.082748465,0.22316369,0.05851198,0.30382514,0.011517445
44130,49713,41.0,35.0,40.0,39.0,58.0,58.0,37.0,27.0,-0.28944567,0.086476445,0.10977702,0.079779729,0.24314652,0.062601112,0.36109114,0.016178321
44131,20422,4.0,10.0,7.0,14.0,13.0,2.0,8.0,11.0,-1.6480305,0.043333333,0.054017555,0.041629076,0.21023056,0.021061499,0.075580694,0.0040919483
44132,13726,83.0,89.0,97.0,44.0,89.0,88.0,16.0,63.0,1.01907,0.24269155,0.29594833,0.086581506,0.30742541,0.14818898,0.56346458,0.0078740157
44133,30092,15.0,12.0,22.0,26.0,29.0,36.0,18.0,7.0,-1.1472522,0.048512988,0.081948347,0.0593835,0.1963294,0.035694845,0.27342716,0.0087098526
44134,36580,34.0,29.0,55.0,47.0,46.0,28.0,21.0,30.0,-0.50449449,0.07626766,0.13363191,0.092199631,0.24869499,0.05110798,0.24202639,0.010119124
44135,27646,87.0,93.0,95.0,77.0,86.0,61.0,30.0,77.0,1.1663135,0.27177522,0.26118442,0.16701184,0.34477502,0.12301353,0.37820566,0.013537375
44136,25804,19.0,16.0,4.0,10.0,60.0,33.0,46.0,12.0,-0.98628414,0.055056311,0.042589929,0.035519999,0.21258952,0.065198578,0.25983268,0.020098086
44137,22538,77.0,85.0,85.0,55.0,71.0,68.0,24.0,69.0,0.81533867,0.21459612,0.20418656,0.10742175,0.3230882,0.0806503,0.41270852,0.011157157
44138,22271,8.0,6.0,7.0,6.0,50.0,20.0,16.0,11.0,-1.4006249,0.03611901,0.053154495,0.027173912,0.21026541,0.054278623,0.20934498,0.0077695046
44139,24112,7.0,16.0,19.0,9.0,24.0,12.0,23.0,16.0,-1.4533345,0.054462109,0.077330977,0.032314569,0.22180374,0.031469323,0.16957211,0.010753905
44140,15325,1.0,5.0,17.0,4.0,21.0,2.0,6.0,6.0,-1.8006735,0.033603478,0.075273827,0.023575639,0.19429077,0.028732769,0.076565355,0.0029895366
44141,13785,6.0,10.0,10.0,2.0,41.0,9.0,1.0,37.0,-1.4935654,0.04431951,0.059727821,0.015794091,0.26051357,0.045931991,0.14598539,0.0
44142,18562,51.0,54.0,61.0,59.0,48.0,24.0,50.0,24.0,0.011978022,0.12192745,0.14431955,0.11620246,0.23772724,0.052416161,0.22471613,0.021785054
44143,24085,35.0,36.0,33.0,23.0,80.0,40.0,23.0,33.0,-0.45994538,0.087825023,0.099177331,0.055435564,0.25345942,0.10033476,0.28910172,0.010786684
44144,21512,75.0,72.0,82.0,71.0,71.0,71.0,15.0,47.0,0.74257439,0.16827103,0.19053163,0.14730601,0.27697095,0.080137558,0.42736557,0.0072947061
44145,32275,12.0,11.0,20.0,9.0,47.0,37.0,7.0,13.0,-1.2505717,0.046650186,0.079328939,0.033724833,0.21610214,0.05127091,0.27764502,0.0037656601
44146,29050,68.0,59.0,80.0,43.0,82.0,77.0,38.0,49.0,0.52296156,0.1344699,0.18479185,0.085567251,0.28172889,0.10608011,0.4669528,0.016380543
44147,19381,3.0,1.0,25.0,6.0,5.0,14.0,17.0,2.0,-1.7229297,0.016284272,0.087453187,0.02748633,0.15838261,0.013159609,0.17928338,0.0084690554
44149,18930,2.0,5.0,12.0,11.0,8.0,2.0,4.0,13.0,-1.7665433,0.033238217,0.064975359,0.035601038,0.21548732,0.016008537,0.081776947,0.0012006403
44201,6955,21.0,16.0,2.0,39.0,63.0,18.0,45.0,35.0,-0.90464973,0.054466859,0.020070838,0.079116635,0.25720385,0.068909608,0.20105392,0.01945683
44202,20455,7.0,12.0,12.0,19.0,38.0,9.0,5.0,23.0,-1.4549726,0.047687717,0.064002894,0.048649777,0.23560376,0.043134715,0.15012953,0.0022020726
44203,40445,61.0,61.0,63.0,65.0,78.0,47.0,12.0,56.0,0.31831828,0.1397545,0.1464956,0.13046463,0.29390326,0.095579378,0.31594795,0.0059624189
44212,44625,15.0,21.0,30.0,26.0,25.0,22.0,30.0,6.0,-1.1287019,0.062912412,0.094921246,0.058691699,0.1921764,0.032226279,0.21671593,0.013331015
44214,2520,14.0,33.0,5.0,31.0,38.0,6.0,1.0,2.0,-1.1825804,0.083705813,0.045588236,0.066342056,0.16656423,0.043376319,0.12075029,0.0
44215,2209,25.0,42.0,29.0,44.0,19.0,22.0,21.0,16.0,-0.75856787,0.10058904,0.092657343,0.086928524,0.22164567,0.026936026,0.21548821,0.01010101
44216,9353,3.0,9.0,9.0,14.0,10.0,2.0,9.0,21.0,-1.6880318,0.042482611,0.057727437,0.041575812,0.23199458,0.018036073,0.081878044,0.0048668766
44217,3583,14.0,13.0,46.0,44.0,19.0,9.0,1.0,25.0,-1.1787474,0.048897684,0.11858974,0.087824352,0.24032106,0.027165933,0.14757709,0.0
44221,29473,41.0,49.0,43.0,30.0,53.0,70.0,15.0,9.0,-0.2717208,0.11199207,0.11449958,0.064872459,0.20489547,0.05770674,0.425484,0.0074290861
44223,17460,18.0,24.0,23.0,16.0,59.0,27.0,17.0,19.0,-1.0238775,0.067487858,0.084263518,0.045391597,0.22847803,0.064122736,0.23957513,0.0083923424
44224,39348,24.0,25.0,46.0,13.0,48.0,51.0,12.0,16.0,-0.80478352,0.069385864,0.11989772,0.040094595,0.22191089,0.05211927,0.3300271,0.0062222769
44230,8502,15.0,17.0,31.0,28.0,54.0,8.0,7.0,28.0,-1.1456994,0.056961268,0.095740527,0.062650993,0.24404086,0.058271747,0.14042069,0.003411029
44231,8922,35.0,31.0,49.0,60.0,78.0,16.0,26.0,14.0,-0.47240585,0.080383316,0.12314225,0.11929233,0.21652323,0.095688127,0.18960425,0.011813349
44233,7967,2.0,11.0,20.0,3.0,4.0,1.0,9.0,34.0,-1.770678,0.045575052,0.078947365,0.020480227,0.2546398,0.0096409572,0.018949468,0.0046542552
44234,4173,14.0,3.0,41.0,31.0,13.0,8.0,42.0,64.0,-1.1653171,0.028127747,0.11156186,0.066590123,0.31029764,0.021386432,0.14085546,0.018436579
44235,1894,47.0,59.0,1.0,73.0,86.0,13.0,84.0,75.0,-0.1159076,0.13569166,0.018691588,0.15324676,0.34003496,0.12374582,0.17391305,0.061872911
44236,25426,1.0,2.0,6.0,5.0,25.0,5.0,5.0,27.0,-1.8031409,0.023002613,0.049032778,0.025266258,0.24342734,0.031962473,0.1185775,0.0016363041
44240,39521,70.0,86.0,77.0,23.0,82.0,80.0,21.0,57.0,0.57773727,0.22285597,0.1782167,0.054564938,0.29568654,0.10701604,0.4902657,0.010101628
44241,16487,27.0,38.0,50.0,38.0,12.0,39.0,13.0,22.0,-0.71591991,0.091494054,0.12564585,0.07825546,0.23341146,0.020555301,0.28501305,0.0065961038
44243,4914,2.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,-1.7590094,0.0,0.0,0.0,0.57834756,0.0,0.0,0.0
44250,1009,66.0,66.0,85.0,86.0,67.0,26.0,1.0,90.0,0.46576276,0.15262637,0.20357142,0.20998532,0.40000001,0.073619634,0.23312883,0.0
44251,958,12.0,28.0,36.0,8.0,14.0,2.0,1.0,30.0,-1.2450283,0.074112736,0.10402685,0.031073445,0.24787776,0.022613065,0.065326631,0.0
44253,3094,6.0,4.0,6.0,43.0,7.0,2.0,21.0,18.0,-1.5300922,0.031351004,0.051122196,0.085219704,0.22624215,0.015682656,0.071955718,0.010147601
44254,5049,55.0,48.0,55.0,64.0,64.0,46.0,27.0,44.0,0.13880555,0.11111111,0.13349131,0.12717071,0.27228048,0.07019186,0.3111839,0.012166589
44255,8140,47.0,65.0,51.0,58.0,32.0,26.0,61.0,22.0,-0.10041643,0.14802174,0.12678741,0.11301077,0.23461539,0.038275972,0.23480219,0.028304921
44256,63497,13.0,18.0,26.0,13.0,52.0,20.0,24.0,16.0,-1.1993307,0.059116207,0.08891131,0.039258625,0.22159432,0.056279354,0.2068205,0.011272208
44260,13054,15.0,13.0,56.0,34.0,6.0,18.0,10.0,18.0,-1.149496,0.050589051,0.13472894,0.071693182,0.22597626,0.014300101,0.19637462,0.0050352467
44262,5017,22.0,37.0,17.0,12.0,66.0,23.0,15.0,39.0,-0.87411481,0.090763696,0.073820397,0.038451545,0.26398712,0.073135056,0.22086787,0.0073135057
44264,2885,2.0,8.0,9.0,4.0,3.0,17.0,1.0,15.0,-1.7439336,0.040130153,0.057692308,0.022695035,0.2184874,0.0085763289,0.19296741,0.0
44265,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44266,33549,46.0,57.0,41.0,39.0,63.0,41.0,5.0,63.0,-0.14213483,0.12937306,0.111762,0.079033665,0.30737722,0.068465948,0.29063097,0.0020591263
44270,8711,55.0,58.0,37.0,63.0,69.0,48.0,22.0,52.0,0.13322419,0.13209531,0.10567758,0.12506171,0.28611949,0.077297449,0.31806469,0.010306327
44272,5343,31.0,56.0,71.0,24.0,26.0,22.0,14.0,49.0,-0.56580436,0.12704071,0.16307472,0.055972304,0.28106666,0.032835823,0.21840796,0.0069651743
44273,7331,10.0,12.0,40.0,23.0,3.0,10.0,28.0,14.0,-1.3099737,0.047605868,0.11014071,0.055018023,0.21788329,0.0088075884,0.15616532,0.012533875
44274,162,20.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.95279914,0.99382716,0.0,0.0087719299,0.044117648,0.0,0.0,0.0
44275,3387,12.0,18.0,42.0,29.0,13.0,11.0,18.0,28.0,-1.2345871,0.058180746,0.11269035,0.063794531,0.24468085,0.021209741,0.16260801,0.0086410055
44276,1899,6.0,15.0,5.0,36.0,1.0,8.0,1.0,4.0,-1.5328465,0.054239072,0.044526901,0.07333333,0.18245004,0.0,0.13867489,0.0
44278,17978,15.0,24.0,16.0,18.0,50.0,14.0,7.0,37.0,-1.1240146,0.067753293,0.071827613,0.048212226,0.2607463,0.05427108,0.17984217,0.0034611658
44280,4484,2.0,1.0,1.0,23.0,12.0,6.0,1.0,34.0,-1.7757905,0.020385304,0.018058691,0.054798491,0.25471362,0.020833334,0.1255787,0.0
44281,32280,10.0,15.0,17.0,10.0,35.0,27.0,19.0,12.0,-1.3234622,0.053790037,0.073704012,0.034384858,0.21110095,0.040278975,0.23775566,0.0093252882
44285,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0501735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44286,6126,2.0,1.0,2.0,19.0,7.0,2.0,34.0,10.0,-1.7461495,0.018565401,0.027665706,0.049880199,0.20551577,0.014724989,0.070593327,0.015158077
44287,7793,29.0,49.0,45.0,42.0,26.0,10.0,46.0,40.0,-0.62913221,0.11366572,0.11753555,0.083775811,0.26585165,0.033299696,0.1543895,0.019845273
44288,3542,71.0,65.0,85.0,77.0,74.0,59.0,1.0,78.0,0.62611288,0.14878599,0.20278969,0.16755867,0.34759116,0.08558888,0.36795902,0.0
44301,15044,78.0,80.0,96.0,56.0,87.0,64.0,13.0,65.0,0.8336271,0.19648935,0.28144929,0.10962217,0.31304258,0.12660074,0.39228401,0.006646134
44302,4489,86.0,98.0,100.0,49.0,94.0,94.0,9.0,62.0,1.131912,0.34978685,0.396,0.095496647,0.30694038,0.22460118,0.66456759,0.0046179681
44303,7899,45.0,54.0,54.0,15.0,63.0,72.0,5.0,13.0,-0.17173527,0.12203434,0.13243084,0.043256577,0.21471794,0.069089897,0.43618202,0.0019422864
44304,5018,91.0,100.0,100.0,39.0,95.0,100.0,45.0,98.0,1.3221505,0.57956958,0.37470725,0.079365082,0.50835049,0.23737374,0.9011544,0.019480519
44305,22940,87.0,88.0,97.0,70.0,86.0,71.0,68.0,63.0,1.1858811,0.23254788,0.30139756,0.14375481,0.30736515,0.12400918,0.43220693,0.034418024
44306,21711,94.0,97.0,100.0,73.0,91.0,88.0,39.0,88.0,1.4732403,0.32766765,0.43110782,0.15191898,0.39330363,0.16653892,0.56169933,0.017080916
44307,6413,94.0,99.0,100.0,66.0,96.0,96.0,17.0,96.0,1.4517896,0.39468336,0.40372273,0.13313127,0.45886472,0.29969728,0.69761187,0.0080726538
44308,1110,84.0,100.0,1.0,77.0,99.0,100.0,1.0,100.0,1.0769256,0.6306991,0.0,0.16496599,0.61061949,0.5182482,0.97445256,0.0
44310,26135,94.0,90.0,77.0,89.0,92.0,90.0,74.0,81.0,1.4877729,0.24893104,0.17728977,0.23085083,0.35874999,0.17342277,0.59725869,0.040828228
44311,8062,98.0,100.0,100.0,94.0,95.0,99.0,15.0,97.0,1.6814004,0.51416087,0.51996601,0.28586093,0.47783095,0.23937282,0.80696863,0.0076655052
44312,31460,43.0,41.0,52.0,53.0,53.0,34.0,24.0,49.0,-0.22823723,0.096601076,0.12926501,0.10431417,0.28103682,0.057817589,0.26376963,0.011104531
44313,25730,42.0,45.0,49.0,17.0,70.0,73.0,11.0,9.0,-0.25856718,0.1055684,0.12327024,0.046321526,0.20416893,0.079754598,0.44494674,0.0058927997
44314,19014,83.0,84.0,85.0,68.0,81.0,77.0,40.0,75.0,1.0146837,0.21255425,0.20119654,0.13926907,0.33843273,0.10263859,0.46635199,0.01755023
44319,22542,22.0,23.0,37.0,27.0,37.0,35.0,5.0,17.0,-0.86676323,0.066262625,0.10575428,0.060844496,0.22341746,0.04215505,0.26773596,0.0018507094
44320,18554,83.0,90.0,89.0,56.0,90.0,74.0,15.0,87.0,1.0099972,0.24633463,0.21872924,0.10823634,0.38450292,0.15638565,0.45099384,0.0073109437
44321,15349,6.0,10.0,14.0,6.0,27.0,23.0,4.0,16.0,-1.5041791,0.043875441,0.068998337,0.027757686,0.22264032,0.034089055,0.22296526,0.0013048443
44333,18769,8.0,16.0,21.0,7.0,53.0,17.0,1.0,26.0,-1.4014083,0.05505649,0.080255538,0.028609645,0.24058102,0.057502367,0.19510216,0.0
44401,2868,13.0,18.0,14.0,39.0,16.0,4.0,1.0,65.0,-1.2046568,0.058990762,0.069044881,0.078641228,0.31164807,0.024576271,0.10423729,0.0
44402,3278,17.0,21.0,38.0,52.0,11.0,10.0,1.0,49.0,-1.0687888,0.063758388,0.10682493,0.10227744,0.28141424,0.019622641,0.15471698,0.0
44403,3920,30.0,64.0,9.0,39.0,30.0,7.0,59.0,53.0,-0.60161394,0.14617346,0.059154928,0.078920044,0.2883721,0.036301758,0.12989223,0.02722632
44404,1583,12.0,11.0,48.0,24.0,25.0,6.0,1.0,36.0,-1.2637982,0.046746682,0.12244898,0.056945644,0.25910065,0.032258064,0.12258065,0.0
44405,7895,87.0,97.0,92.0,73.0,80.0,62.0,28.0,92.0,1.1600611,0.32678413,0.23809524,0.15112296,0.41394851,0.101059,0.3827534,0.012708019
44406,21394,3.0,13.0,11.0,6.0,11.0,6.0,7.0,20.0,-1.6953529,0.050063342,0.063004591,0.027285995,0.23034935,0.019625952,0.12237359,0.0033479566
44408,9654,30.0,36.0,50.0,23.0,63.0,33.0,37.0,12.0,-0.61245406,0.088150747,0.12612952,0.054831784,0.2108378,0.068247125,0.26125479,0.016283525
44410,16901,19.0,36.0,18.0,33.0,18.0,18.0,4.0,54.0,-0.97624499,0.088182688,0.076409943,0.069594853,0.28943354,0.025644416,0.19669531,0.0010575016
44411,2208,20.0,31.0,41.0,49.0,1.0,6.0,1.0,59.0,-0.97056526,0.079654075,0.11151737,0.095821328,0.3003003,0.0,0.12871288,0.0
44412,2492,14.0,15.0,7.0,40.0,9.0,12.0,4.0,30.0,-1.1609237,0.053338762,0.051622421,0.080486394,0.24738219,0.017000001,0.169,0.001
44413,7176,39.0,45.0,67.0,46.0,45.0,18.0,27.0,55.0,-0.32795224,0.10556812,0.15539804,0.089889973,0.29271615,0.050086956,0.20034783,0.012521739
44417,1847,43.0,56.0,36.0,58.0,45.0,13.0,59.0,92.0,-0.21708684,0.12669194,0.10344828,0.11338583,0.41294837,0.05007153,0.17167382,0.027181689
44418,1189,10.0,5.0,21.0,59.0,14.0,3.0,1.0,32.0,-1.3262569,0.032570422,0.079999998,0.11509229,0.25068119,0.021834061,0.091703057,0.0
44420,14774,56.0,62.0,73.0,59.0,41.0,46.0,17.0,47.0,0.16241454,0.14085555,0.16691177,0.11524304,0.2778677,0.045944329,0.31293026,0.008231069
44423,2495,36.0,42.0,36.0,42.0,64.0,22.0,1.0,53.0,-0.43876046,0.098997995,0.10344828,0.084245078,0.28741801,0.069556452,0.21673387,0.0
44425,14069,36.0,59.0,41.0,26.0,47.0,22.0,34.0,46.0,-0.42525476,0.13439749,0.11126827,0.05964515,0.27545539,0.051306874,0.21619877,0.015166183
44427,1458,30.0,53.0,1.0,85.0,33.0,8.0,1.0,17.0,-0.62543207,0.12071331,0.0,0.20524018,0.22420382,0.0392562,0.14049587,0.0
44428,3061,33.0,64.0,45.0,52.0,12.0,15.0,24.0,80.0,-0.52347594,0.14706846,0.11731844,0.10104987,0.35485652,0.020817844,0.18364312,0.011152416
